id;merchant_reference;amount;created_at
6bd12f00073f;rosenbaum_parisian;76.13;2023-03-12
fc66dbf1de76;rosenbaum_parisian;64.69;2023-03-12
43209e5dc2fb;rosenbaum_parisian;70.96;2023-03-12
bfafd9625b45;rosenbaum_parisian;90.74;2023-03-12
0a4e34385a74;rosenbaum_parisian;51.48;2023-03-12
f63d0d0cf111;rosenbaum_parisian;60.17;2023-03-12
00a84c39bfcc;rosenbaum_parisian;49.32;2023-03-12
6f2383b10106;rosenbaum_parisian;85.78;2023-03-12
7c869d881317;rosenbaum_parisian;66.07;2023-03-12
d2a9c7e0bfec;rosenbaum_parisian;46.23;2023-03-12
2a52e8c97f62;rosenbaum_parisian;49.26;2023-03-12
b9471b80e0c7;rosenbaum_parisian;39.89;2023-03-12
4517a0d0752b;rosenbaum_parisian;81.6;2023-03-12
8bdae6d9dd7f;rosenbaum_parisian;96.18;2023-03-12
3caac36b1bed;rosenbaum_parisian;71.1;2023-03-12
db051b6c6847;rosenbaum_parisian;67.03;2023-03-12
eceaad54db6e;rosenbaum_parisian;36.24;2023-03-12
fb3017fef271;rosenbaum_parisian;68.26;2023-03-12
a484dc60c13e;rosenbaum_parisian;94.52;2023-03-12
494109942e3d;rosenbaum_parisian;51.09;2023-03-12
1abef80c9870;rosenbaum_parisian;97.5;2023-03-12
533d7639cd2e;rosenbaum_parisian;52.18;2023-03-12
807142d6d1b7;rosenbaum_parisian;84.29;2023-03-12
b75257101a3e;rosenbaum_parisian;33.32;2023-03-13
f24220908cc4;rosenbaum_parisian;72.28;2023-03-13
4ba0ab3db840;rosenbaum_parisian;77.73;2023-03-13
85f192059949;rosenbaum_parisian;41.59;2023-03-13
d92a4efcf5fe;rosenbaum_parisian;33.16;2023-03-13
b3c55399bc01;rosenbaum_parisian;44.61;2023-03-13
355f219a2d7d;rosenbaum_parisian;90.69;2023-03-13
2ed869844f3a;rosenbaum_parisian;92.83;2023-03-13
e0499d42a1bc;rosenbaum_parisian;91.14;2023-03-13
710cf28c258e;rosenbaum_parisian;40.65;2023-03-13
714cf3517a5a;rosenbaum_parisian;97.73;2023-03-13
89dc6595c990;rosenbaum_parisian;94.5;2023-03-13
bc62871cb26d;rosenbaum_parisian;33.81;2023-03-13
797ebcd2bb1c;rosenbaum_parisian;49.4;2023-03-13
9852f2525da9;rosenbaum_parisian;68.98;2023-03-13
49a6740ec2b7;rosenbaum_parisian;38.45;2023-03-13
317fa64e3af6;rosenbaum_parisian;86.0;2023-03-13
5ddedb923be5;rosenbaum_parisian;68.46;2023-03-13
b84070dae9dc;rosenbaum_parisian;58.97;2023-03-13
765c77180795;rosenbaum_parisian;88.53;2023-03-13
eade227acc61;rosenbaum_parisian;97.39;2023-03-13
5a10ac3c96c8;rosenbaum_parisian;97.31;2023-03-13
a429f841a9d7;rosenbaum_parisian;44.99;2023-03-13
b3d054053100;rosenbaum_parisian;36.46;2023-03-13
72f88ab79c24;rosenbaum_parisian;82.67;2023-03-13
f3f335b80406;rosenbaum_parisian;77.68;2023-03-13
4137840482ca;rosenbaum_parisian;76.18;2023-03-13
b8fb2a947cd3;rosenbaum_parisian;93.91;2023-03-13
3be87f73b16b;rosenbaum_parisian;66.33;2023-03-13
d71932b21ed8;rosenbaum_parisian;79.38;2023-03-13
c43bf4194aa7;rosenbaum_parisian;31.99;2023-03-13
355e540bf93e;rosenbaum_parisian;31.54;2023-03-13
de1924ad389f;rosenbaum_parisian;40.71;2023-03-13
5311cd36d7c9;rosenbaum_parisian;82.36;2023-03-13
01480d924c4b;rosenbaum_parisian;38.34;2023-03-13
07642052fd5b;rosenbaum_parisian;65.96;2023-03-13
eabe3ef44a6f;rosenbaum_parisian;71.45;2023-03-13
7ec3bfdaf3bb;rosenbaum_parisian;31.98;2023-03-13
6fc6fb849472;rosenbaum_parisian;36.91;2023-03-13
d202790cb3df;rosenbaum_parisian;83.11;2023-03-13
2ad09f7b11a0;rosenbaum_parisian;92.83;2023-03-13
b0c289061e0d;rosenbaum_parisian;39.52;2023-03-13
610750526209;rosenbaum_parisian;92.35;2023-03-13
9ac5a7f95ccf;rosenbaum_parisian;80.58;2023-03-14
2f19b54967e3;rosenbaum_parisian;34.79;2023-03-14
21f79e56cdbb;rosenbaum_parisian;50.06;2023-03-14
9035dbb576d9;rosenbaum_parisian;32.64;2023-03-14
04a684a92d15;rosenbaum_parisian;47.54;2023-03-14
c425277be1ef;rosenbaum_parisian;84.7;2023-03-14
e0e0665a00f8;rosenbaum_parisian;85.42;2023-03-14
3e4546066a83;rosenbaum_parisian;56.01;2023-03-14
2302bc7af20b;rosenbaum_parisian;42.88;2023-03-14
b9aa2d101e2f;rosenbaum_parisian;87.31;2023-03-14
f972c35eadbf;rosenbaum_parisian;82.54;2023-03-14
e8764c86c3d6;rosenbaum_parisian;35.1;2023-03-14
49fa4007d7f2;rosenbaum_parisian;89.03;2023-03-14
8ce4573b7e32;rosenbaum_parisian;32.85;2023-03-14
275c8c29a74f;rosenbaum_parisian;38.81;2023-03-14
fc155417561a;rosenbaum_parisian;39.4;2023-03-14
2e30575dd573;rosenbaum_parisian;32.01;2023-03-14
1d82ceec3a1b;rosenbaum_parisian;54.9;2023-03-14
5b8ba94247ac;rosenbaum_parisian;55.44;2023-03-14
74807986a1d8;rosenbaum_parisian;91.25;2023-03-14
2a48dd385278;rosenbaum_parisian;50.78;2023-03-14
9b553058784d;rosenbaum_parisian;77.91;2023-03-14
83aedf4085c1;rosenbaum_parisian;57.53;2023-03-14
269195cb1ad8;rosenbaum_parisian;62.57;2023-03-14
9603c0c990c6;rosenbaum_parisian;52.88;2023-03-14
e96233a2883a;rosenbaum_parisian;95.35;2023-03-14
2ecd9fbf4999;rosenbaum_parisian;91.54;2023-03-14
470687c0c2b1;rosenbaum_parisian;82.67;2023-03-14
e49f3785cc55;rosenbaum_parisian;87.45;2023-03-14
e33f5e7f1a1d;rosenbaum_parisian;88.95;2023-03-14
938e5b44f606;rosenbaum_parisian;48.01;2023-03-14
3dfb4f8ab9dc;rosenbaum_parisian;62.38;2023-03-14
be587f37c99a;rosenbaum_parisian;92.87;2023-03-14
17b466a20f32;rosenbaum_parisian;86.09;2023-03-14
305ee22eac92;rosenbaum_parisian;88.19;2023-03-14
7e8f264821bc;rosenbaum_parisian;87.33;2023-03-14
68e2539acaca;rosenbaum_parisian;74.27;2023-03-14
140a0d47c652;rosenbaum_parisian;44.36;2023-03-14
ff23e6e4c90f;rosenbaum_parisian;58.72;2023-03-14
f5af8564ad21;rosenbaum_parisian;77.86;2023-03-14
60751cb5ff66;rosenbaum_parisian;52.45;2023-03-14
1ad7421a1c78;rosenbaum_parisian;97.79;2023-03-14
ba3614dfc5ac;rosenbaum_parisian;92.29;2023-03-14
53eeae193c38;rosenbaum_parisian;33.14;2023-03-14
c917025d5483;rosenbaum_parisian;87.88;2023-03-14
ae81890ddf2d;rosenbaum_parisian;50.83;2023-03-14
c52333cb9ab8;rosenbaum_parisian;44.44;2023-03-14
61462dd6647c;rosenbaum_parisian;55.11;2023-03-15
ece70b72599e;rosenbaum_parisian;65.23;2023-03-15
95fb4a686233;rosenbaum_parisian;47.88;2023-03-15
333885ca676f;rosenbaum_parisian;96.1;2023-03-15
50e5e061a99a;rosenbaum_parisian;34.59;2023-03-15
18b9adf2d157;rosenbaum_parisian;40.89;2023-03-15
42372bc7ee71;rosenbaum_parisian;99.29;2023-03-15
c51f1ce3ac48;rosenbaum_parisian;77.85;2023-03-15
66653a310266;rosenbaum_parisian;90.07;2023-03-15
4a44593366ff;rosenbaum_parisian;93.38;2023-03-15
5ef53a3e7e1b;rosenbaum_parisian;82.05;2023-03-15
ebc5c07e23e3;rosenbaum_parisian;42.36;2023-03-15
bfa446d9a9b4;rosenbaum_parisian;42.34;2023-03-15
a29e53540243;rosenbaum_parisian;45.37;2023-03-15
95193c957d15;rosenbaum_parisian;49.09;2023-03-15
43635572fbf5;rosenbaum_parisian;30.57;2023-03-15
2f1d1493160d;rosenbaum_parisian;83.29;2023-03-15
5876cf596106;rosenbaum_parisian;95.06;2023-03-15
27ee01cce36c;rosenbaum_parisian;82.5;2023-03-15
8609891ed5df;rosenbaum_parisian;96.87;2023-03-15
29931ef21e3e;rosenbaum_parisian;87.89;2023-03-15
8813c6e314ed;rosenbaum_parisian;52.7;2023-03-15
6e84d7eff117;rosenbaum_parisian;38.4;2023-03-15
05d94c5417fb;rosenbaum_parisian;82.39;2023-03-16
f1da284abeed;rosenbaum_parisian;44.04;2023-03-16
f3caa2c78ae5;rosenbaum_parisian;60.19;2023-03-16
56be5ec49620;rosenbaum_parisian;38.56;2023-03-16
fb04d7231a98;rosenbaum_parisian;31.56;2023-03-16
58dfaa21c6f6;rosenbaum_parisian;94.19;2023-03-16
3455f5b87bde;rosenbaum_parisian;73.41;2023-03-16
ff4bcc00f637;rosenbaum_parisian;47.65;2023-03-16
00904b309a9f;rosenbaum_parisian;73.28;2023-03-16
ee52dbbdaf50;rosenbaum_parisian;60.84;2023-03-16
c27828a5da71;rosenbaum_parisian;44.5;2023-03-16
ab30c64bfd0f;rosenbaum_parisian;93.89;2023-03-16
5618eca4714e;rosenbaum_parisian;64.01;2023-03-16
126a5040b3b8;rosenbaum_parisian;89.66;2023-03-16
822c1ce94f08;rosenbaum_parisian;68.94;2023-03-16
9907578f7318;rosenbaum_parisian;86.64;2023-03-16
157e050f8637;rosenbaum_parisian;81.69;2023-03-16
e047bb1d413d;rosenbaum_parisian;49.74;2023-03-16
09566ff10eac;rosenbaum_parisian;54.36;2023-03-16
a381eee3c53f;rosenbaum_parisian;84.39;2023-03-16
7844c101147f;rosenbaum_parisian;52.65;2023-03-16
cad84a3cb3b6;rosenbaum_parisian;79.87;2023-03-16
5b776dbf9c27;rosenbaum_parisian;89.5;2023-03-16
1d6af9542abe;rosenbaum_parisian;44.59;2023-03-16
d2df6ccf5482;rosenbaum_parisian;93.4;2023-03-16
7ceefad0b1f5;rosenbaum_parisian;30.63;2023-03-16
f0ac110c51fe;rosenbaum_parisian;64.07;2023-03-16
c1af2b2cbe50;rosenbaum_parisian;79.02;2023-03-16
b02acd2bf1c6;rosenbaum_parisian;52.18;2023-03-16
d028f4afeed2;rosenbaum_parisian;84.12;2023-03-16
1c59d3659b7b;rosenbaum_parisian;70.11;2023-03-16
f31e9f0a44ad;rosenbaum_parisian;69.37;2023-03-16
ea51469348b7;rosenbaum_parisian;87.79;2023-03-16
1366b0928c84;rosenbaum_parisian;63.02;2023-03-16
a6338ab6c9c2;rosenbaum_parisian;93.56;2023-03-16
f7e093a0afb6;rosenbaum_parisian;39.22;2023-03-16
3517c5871111;rosenbaum_parisian;34.57;2023-03-16
8702db1376c0;rosenbaum_parisian;73.76;2023-03-16
164557483d52;rosenbaum_parisian;54.31;2023-03-16
63ad08cd13eb;rosenbaum_parisian;98.31;2023-03-16
e1458ba3587b;rosenbaum_parisian;64.38;2023-03-16
b9d180171091;rosenbaum_parisian;97.72;2023-03-16
a4edb5c2fc5b;rosenbaum_parisian;58.51;2023-03-16
a7322604d0bf;rosenbaum_parisian;87.01;2023-03-16
b5bb99807016;rosenbaum_parisian;90.35;2023-03-16
8679b270b8a7;rosenbaum_parisian;74.57;2023-03-17
604d62276c08;rosenbaum_parisian;72.33;2023-03-17
1be862049353;rosenbaum_parisian;37.0;2023-03-17
faf1f2dd3843;rosenbaum_parisian;69.77;2023-03-17
756e551b68ca;rosenbaum_parisian;82.06;2023-03-17
74f6ae477db6;rosenbaum_parisian;95.99;2023-03-17
7d3753a5530b;rosenbaum_parisian;65.34;2023-03-17
231aad329b54;rosenbaum_parisian;53.08;2023-03-17
6f5e25746cd9;rosenbaum_parisian;40.3;2023-03-17
389faeda9b79;rosenbaum_parisian;70.28;2023-03-17
4c69e6a013cc;rosenbaum_parisian;76.13;2023-03-17
004208e40ea5;rosenbaum_parisian;77.56;2023-03-17
fecb2c3b3bdd;rosenbaum_parisian;30.09;2023-03-17
1dea001a1735;rosenbaum_parisian;82.62;2023-03-17
0674173f53bc;rosenbaum_parisian;38.58;2023-03-17
348a555945c2;rosenbaum_parisian;84.68;2023-03-17
518bb0529de0;rosenbaum_parisian;56.24;2023-03-17
46e8424cc401;rosenbaum_parisian;74.7;2023-03-17
58870cc346e4;rosenbaum_parisian;79.15;2023-03-17
22af7a10b2fa;rosenbaum_parisian;89.28;2023-03-17
5c932cf8be02;rosenbaum_parisian;80.71;2023-03-17
e3c4febaf446;rosenbaum_parisian;90.01;2023-03-17
3d53108f270e;rosenbaum_parisian;43.93;2023-03-17
43363eaf4a35;rosenbaum_parisian;61.97;2023-03-17
1b35a76361ab;rosenbaum_parisian;88.71;2023-03-17
cca5c298db4a;rosenbaum_parisian;70.37;2023-03-17
6db8c2d53bbe;rosenbaum_parisian;92.67;2023-03-17
036fe1fe4be3;rosenbaum_parisian;47.75;2023-03-17
8fbd5fa74174;rosenbaum_parisian;75.92;2023-03-17
8b431fc794f1;rosenbaum_parisian;47.67;2023-03-17
623f70ff95c1;rosenbaum_parisian;31.62;2023-03-18
91410016650c;rosenbaum_parisian;87.32;2023-03-18
1b09ef6d5189;rosenbaum_parisian;62.7;2023-03-18
38e5052dc04f;rosenbaum_parisian;68.73;2023-03-18
96409212a554;rosenbaum_parisian;92.07;2023-03-18
b54aca198077;rosenbaum_parisian;42.66;2023-03-18
523f055524d8;rosenbaum_parisian;98.12;2023-03-18
afc9645ce2db;rosenbaum_parisian;42.28;2023-03-18
121fa8d014c1;rosenbaum_parisian;50.27;2023-03-18
2ca6e29f0fe9;rosenbaum_parisian;73.47;2023-03-18
0b0529245005;rosenbaum_parisian;39.27;2023-03-18
34495c8c4b90;rosenbaum_parisian;81.43;2023-03-18
074516e34f10;rosenbaum_parisian;57.36;2023-03-18
ec733f5dd09d;rosenbaum_parisian;89.21;2023-03-18
692f171b9917;rosenbaum_parisian;93.83;2023-03-18
92e8cd950497;rosenbaum_parisian;61.18;2023-03-18
8cef823c1c8f;rosenbaum_parisian;35.41;2023-03-19
8f04a50f3db7;rosenbaum_parisian;92.44;2023-03-19
84735197f719;rosenbaum_parisian;38.37;2023-03-19
2af2ef63f804;rosenbaum_parisian;48.08;2023-03-19
285c33281640;rosenbaum_parisian;81.52;2023-03-19
857c8b0155c8;rosenbaum_parisian;70.6;2023-03-19
b4c8a6791346;rosenbaum_parisian;84.67;2023-03-19
11d0dc841cd6;rosenbaum_parisian;99.68;2023-03-19
300592c4e081;rosenbaum_parisian;87.36;2023-03-19
c87520299761;rosenbaum_parisian;95.67;2023-03-19
0c0bbaeb5434;rosenbaum_parisian;70.06;2023-03-19
311f9be10229;rosenbaum_parisian;53.04;2023-03-19
2f409d5e189d;rosenbaum_parisian;70.37;2023-03-19
f6a11bc915af;rosenbaum_parisian;31.15;2023-03-19
6c3c53614d1c;rosenbaum_parisian;36.66;2023-03-19
102bea8c67b3;rosenbaum_parisian;83.9;2023-03-19
e78a60882137;rosenbaum_parisian;90.91;2023-03-19
028c024ebf47;rosenbaum_parisian;94.6;2023-03-19
5c6b347e2587;rosenbaum_parisian;92.93;2023-03-19
f17e8f42b7c6;rosenbaum_parisian;93.54;2023-03-19
152f6c49acce;rosenbaum_parisian;42.97;2023-03-19
17369ef00f29;rosenbaum_parisian;97.32;2023-03-19
3550067e3c68;rosenbaum_parisian;54.54;2023-03-19
bcff9daceedc;rosenbaum_parisian;35.84;2023-03-19
170cdef75754;rosenbaum_parisian;99.65;2023-03-19
a4caf4917690;rosenbaum_parisian;81.66;2023-03-19
d22879b37df2;rosenbaum_parisian;72.64;2023-03-19
e88828aa6053;rosenbaum_parisian;97.21;2023-03-19
b70cfdb868d1;rosenbaum_parisian;70.42;2023-03-19
b59753d510d5;rosenbaum_parisian;66.1;2023-03-19
a1c067f9df36;rosenbaum_parisian;39.53;2023-03-19
5f6b8fec85ff;rosenbaum_parisian;69.75;2023-03-19
d5a917d092e1;rosenbaum_parisian;40.96;2023-03-19
99a1aa7fa5d3;rosenbaum_parisian;33.17;2023-03-19
938fa3ce3ff3;rosenbaum_parisian;40.48;2023-03-19
30524ed76d23;rosenbaum_parisian;91.7;2023-03-19
a24521809012;rosenbaum_parisian;50.68;2023-03-19
8a5bd6106721;rosenbaum_parisian;72.34;2023-03-19
72b17a5744f5;rosenbaum_parisian;66.29;2023-03-19
5d17a41e0f35;rosenbaum_parisian;54.06;2023-03-19
61300805431b;rosenbaum_parisian;49.24;2023-03-19
9ddd20536b65;rosenbaum_parisian;89.69;2023-03-19
3296e0bd2fc7;rosenbaum_parisian;92.06;2023-03-19
b157e08f719b;rosenbaum_parisian;85.42;2023-03-19
856d9e11cf6f;rosenbaum_parisian;65.2;2023-03-19
82a54e06f50b;rosenbaum_parisian;40.71;2023-03-19
c4cd179c96c9;rosenbaum_parisian;93.5;2023-03-20
6d75fda0f030;rosenbaum_parisian;46.68;2023-03-20
f95035215a0c;rosenbaum_parisian;57.87;2023-03-20
a59497827b36;rosenbaum_parisian;65.97;2023-03-20
c70461b660f6;rosenbaum_parisian;35.13;2023-03-20
da53d0d4a90f;rosenbaum_parisian;97.41;2023-03-20
f5a62d06c4e1;rosenbaum_parisian;53.68;2023-03-20
d892fb38dd69;rosenbaum_parisian;73.35;2023-03-20
1c6ad631a81d;rosenbaum_parisian;97.51;2023-03-20
1884b9537cc1;rosenbaum_parisian;78.93;2023-03-20
710f47b522d3;rosenbaum_parisian;44.08;2023-03-20
ce1109baa448;rosenbaum_parisian;57.36;2023-03-20
cfef277b7319;rosenbaum_parisian;51.16;2023-03-20
b7c8657b8cfe;rosenbaum_parisian;62.98;2023-03-20
356335073c61;rosenbaum_parisian;96.1;2023-03-20
56b0e1a4509e;rosenbaum_parisian;33.06;2023-03-20
81e32db092e7;rosenbaum_parisian;75.3;2023-03-20
81b0276c4ecb;rosenbaum_parisian;54.48;2023-03-20
08da92c9baa7;rosenbaum_parisian;97.8;2023-03-20
a40665805511;rosenbaum_parisian;32.88;2023-03-20
5814b88e6ce3;rosenbaum_parisian;33.47;2023-03-20
5a035506c335;rosenbaum_parisian;31.13;2023-03-20
042c2fb73699;rosenbaum_parisian;36.45;2023-03-20
de1f0378c80c;rosenbaum_parisian;58.49;2023-03-21
e7fd3e46ff69;rosenbaum_parisian;80.88;2023-03-21
4c643d8a55de;rosenbaum_parisian;55.69;2023-03-21
4603291d82b7;rosenbaum_parisian;73.61;2023-03-21
3143e66b67c5;rosenbaum_parisian;97.72;2023-03-21
6e6f54e16223;rosenbaum_parisian;81.22;2023-03-21
42d0f19464a4;rosenbaum_parisian;45.23;2023-03-21
91479c532fb0;rosenbaum_parisian;66.79;2023-03-21
307cdc78a806;rosenbaum_parisian;43.79;2023-03-21
9dce74218889;rosenbaum_parisian;44.71;2023-03-21
cbd25ec1ce71;rosenbaum_parisian;42.14;2023-03-21
87f5ddfc5018;rosenbaum_parisian;35.72;2023-03-21
441bbd7fe4c8;rosenbaum_parisian;60.18;2023-03-21
77dbd5bab94d;rosenbaum_parisian;63.23;2023-03-21
96cc72d37099;rosenbaum_parisian;57.68;2023-03-21
69dd0a410d98;rosenbaum_parisian;73.05;2023-03-21
51b2fd8ebb14;rosenbaum_parisian;46.99;2023-03-21
f097e285bc34;rosenbaum_parisian;70.49;2023-03-21
e6002ebb2322;rosenbaum_parisian;30.36;2023-03-21
f4d2632dd12a;rosenbaum_parisian;71.79;2023-03-21
7e9b4f0261b8;rosenbaum_parisian;69.86;2023-03-21
08e8b2a780b9;rosenbaum_parisian;40.33;2023-03-21
c699673979d6;rosenbaum_parisian;81.76;2023-03-21
357e4844b944;rosenbaum_parisian;64.57;2023-03-21
f05b92e3804f;rosenbaum_parisian;51.28;2023-03-21
620db10492b2;rosenbaum_parisian;56.58;2023-03-21
c3404ede528b;rosenbaum_parisian;77.01;2023-03-21
e9fd3b39b433;rosenbaum_parisian;58.86;2023-03-21
31c84b86cb8b;rosenbaum_parisian;32.68;2023-03-21
95015a3745f0;rosenbaum_parisian;68.17;2023-03-21
6b1b5f56ea2a;rosenbaum_parisian;57.24;2023-03-21
5797443eef6a;rosenbaum_parisian;57.98;2023-03-21
64ec2f0e47c8;rosenbaum_parisian;78.82;2023-03-21
5f652d863444;rosenbaum_parisian;85.17;2023-03-21
82e779670c9e;rosenbaum_parisian;48.15;2023-03-21
9119ff71d683;rosenbaum_parisian;47.91;2023-03-21
7ecd7c1808b2;rosenbaum_parisian;51.66;2023-03-21
783d8272f2e1;rosenbaum_parisian;90.25;2023-03-21
71cb103b096b;rosenbaum_parisian;43.93;2023-03-21
ea02dcdf6cbe;rosenbaum_parisian;38.13;2023-03-21
b6d58c100fc1;rosenbaum_parisian;38.86;2023-03-21
cfffaa47cd1e;rosenbaum_parisian;76.1;2023-03-21
68028324579d;rosenbaum_parisian;48.71;2023-03-21
d82571b9b5b3;rosenbaum_parisian;34.54;2023-03-21
2ff37928a88d;rosenbaum_parisian;46.32;2023-03-21
596a4c5f4ac0;rosenbaum_parisian;38.31;2023-03-22
050dbe4a3a1f;rosenbaum_parisian;37.65;2023-03-22
7744f1b5d6b3;rosenbaum_parisian;96.94;2023-03-22
96ea2b6bb364;rosenbaum_parisian;61.33;2023-03-22
2c55301436cf;rosenbaum_parisian;80.92;2023-03-22
1b6364c286a2;rosenbaum_parisian;30.4;2023-03-22
38ab95bc4673;rosenbaum_parisian;84.11;2023-03-22
c1c19066e156;rosenbaum_parisian;87.73;2023-03-22
573025a2daf3;rosenbaum_parisian;76.34;2023-03-22
167d27388d7c;rosenbaum_parisian;69.06;2023-03-22
a41f1db7193b;rosenbaum_parisian;70.2;2023-03-22
bd65c215b185;rosenbaum_parisian;89.38;2023-03-22
6583e59414fb;rosenbaum_parisian;85.82;2023-03-22
647f7754d21f;rosenbaum_parisian;81.67;2023-03-23
2f16b2f9c31a;rosenbaum_parisian;34.27;2023-03-23
cbcf5f4c5bb4;rosenbaum_parisian;54.1;2023-03-23
c6f5f1c29300;rosenbaum_parisian;91.44;2023-03-23
90c2aededc3e;rosenbaum_parisian;68.6;2023-03-23
5b798c1080be;rosenbaum_parisian;30.04;2023-03-23
4f0a66d8e3a6;rosenbaum_parisian;68.51;2023-03-23
a5588e1cda81;rosenbaum_parisian;44.45;2023-03-23
10e0b7c5d8f0;rosenbaum_parisian;83.29;2023-03-23
3c4ec6e6a592;rosenbaum_parisian;35.21;2023-03-23
0816c791907d;rosenbaum_parisian;42.29;2023-03-23
76c9a06216e6;rosenbaum_parisian;42.66;2023-03-23
e30ef28dd46d;rosenbaum_parisian;43.38;2023-03-23
bc7df0faa8b0;rosenbaum_parisian;92.91;2023-03-23
7273bef5b7bc;rosenbaum_parisian;96.79;2023-03-23
33b82ec6bfd9;rosenbaum_parisian;69.17;2023-03-23
b760c71ac218;rosenbaum_parisian;32.28;2023-03-23
fe07fcd3328f;rosenbaum_parisian;80.96;2023-03-23
e726908c9bdd;rosenbaum_parisian;57.18;2023-03-23
16929559676a;rosenbaum_parisian;92.99;2023-03-23
d639b39350bf;rosenbaum_parisian;33.38;2023-03-23
dfc9c68f86ce;rosenbaum_parisian;61.0;2023-03-23
b86cd2de8b0f;rosenbaum_parisian;32.17;2023-03-23
568a847e1bfc;rosenbaum_parisian;95.43;2023-03-23
dfb6d2019e12;rosenbaum_parisian;53.92;2023-03-23
a87e9873971f;rosenbaum_parisian;97.81;2023-03-23
2cb4e5d559ac;rosenbaum_parisian;97.62;2023-03-23
0559213b51c9;rosenbaum_parisian;59.54;2023-03-23
0873c34183d5;rosenbaum_parisian;32.39;2023-03-23
f0f0f985c4c8;rosenbaum_parisian;89.41;2023-03-23
0b6570a5fa0c;rosenbaum_parisian;56.7;2023-03-23
36f8c6538473;rosenbaum_parisian;46.42;2023-03-23
56a1938778ad;rosenbaum_parisian;51.89;2023-03-24
affcb47f0e3b;rosenbaum_parisian;74.99;2023-03-24
66c33971fdc8;rosenbaum_parisian;53.27;2023-03-24
fa2848c22db6;rosenbaum_parisian;42.21;2023-03-24
f0ec1f2b7f5a;rosenbaum_parisian;60.64;2023-03-24
449b2cea9765;rosenbaum_parisian;52.98;2023-03-24
2a30f2cd834d;rosenbaum_parisian;76.16;2023-03-24
2733c9c06477;rosenbaum_parisian;62.69;2023-03-24
252751e38920;rosenbaum_parisian;87.25;2023-03-24
ff27312e8685;rosenbaum_parisian;98.95;2023-03-24
22f17600a43a;rosenbaum_parisian;69.01;2023-03-24
d641606d5057;rosenbaum_parisian;59.4;2023-03-24
7e3322d92134;rosenbaum_parisian;37.33;2023-03-24
9f939eb87df7;rosenbaum_parisian;95.75;2023-03-24
c3d148342328;rosenbaum_parisian;37.43;2023-03-24
244a8a1fb0ce;rosenbaum_parisian;37.08;2023-03-24
7d6f4b385f73;rosenbaum_parisian;86.35;2023-03-24
0cb48651fa10;rosenbaum_parisian;97.32;2023-03-24
d4b5e0b62c42;rosenbaum_parisian;50.34;2023-03-24
94548b07576c;rosenbaum_parisian;45.76;2023-03-25
c41cb6486c1c;rosenbaum_parisian;33.35;2023-03-25
fdc3b3bc6007;rosenbaum_parisian;35.82;2023-03-25
45cca73a7f3f;rosenbaum_parisian;32.1;2023-03-25
b7477ef9f9e6;rosenbaum_parisian;67.69;2023-03-25
708cdea062fb;rosenbaum_parisian;60.83;2023-03-25
28f57a219298;rosenbaum_parisian;49.39;2023-03-25
a630d46937ac;rosenbaum_parisian;89.01;2023-03-25
19a5d3dc77da;rosenbaum_parisian;34.08;2023-03-25
ac4199073339;rosenbaum_parisian;96.45;2023-03-25
a30feb7e0fd1;rosenbaum_parisian;55.66;2023-03-25
dad7258718c0;rosenbaum_parisian;56.04;2023-03-25
0c0c56eb09d5;rosenbaum_parisian;68.05;2023-03-25
e28d8d940bf5;rosenbaum_parisian;34.51;2023-03-25
7c604f6dfff6;rosenbaum_parisian;89.84;2023-03-25
5098c26d7318;rosenbaum_parisian;93.9;2023-03-25
876b125efb00;rosenbaum_parisian;73.47;2023-03-25
a7c411b5b462;rosenbaum_parisian;71.56;2023-03-25
cea107a7ffc2;rosenbaum_parisian;57.39;2023-03-25
7c456bfbda15;rosenbaum_parisian;35.34;2023-03-25
0c9c9630d41a;rosenbaum_parisian;90.99;2023-03-25
12f094717f76;rosenbaum_parisian;74.6;2023-03-25
b5ede2843e56;rosenbaum_parisian;55.77;2023-03-25
576d667068f2;rosenbaum_parisian;56.3;2023-03-25
53ce4428f92a;rosenbaum_parisian;36.66;2023-03-25
343cd18419ca;rosenbaum_parisian;37.01;2023-03-25
e978b9280588;rosenbaum_parisian;59.59;2023-03-26
b2c389082b17;rosenbaum_parisian;45.97;2023-03-26
13584cbe98d0;rosenbaum_parisian;85.15;2023-03-26
3e191e1f1efe;rosenbaum_parisian;55.7;2023-03-26
cc79e705e436;rosenbaum_parisian;52.65;2023-03-26
a3261bec8731;rosenbaum_parisian;37.93;2023-03-26
4b272e646b1e;rosenbaum_parisian;73.72;2023-03-26
355f7453a725;rosenbaum_parisian;63.05;2023-03-26
176f3c534dd5;rosenbaum_parisian;40.11;2023-03-26
8f8fc0301b9c;rosenbaum_parisian;80.46;2023-03-26
e07d439d6843;rosenbaum_parisian;33.65;2023-03-26
5240390accbd;rosenbaum_parisian;76.76;2023-03-26
1b403fdc36a1;rosenbaum_parisian;90.11;2023-03-26
4fe8379ec3f6;rosenbaum_parisian;32.26;2023-03-26
f60b4c789fd0;rosenbaum_parisian;98.14;2023-03-26
20784b199ece;rosenbaum_parisian;49.15;2023-03-26
e826ac1c41b7;rosenbaum_parisian;47.63;2023-03-26
fc22ba2b880a;rosenbaum_parisian;68.77;2023-03-26
5b20216062f9;rosenbaum_parisian;33.17;2023-03-26
a1cb27d55d56;rosenbaum_parisian;30.77;2023-03-26
